id,keyword,location,text,target
362,armageddon,,"@Prof_Umbongo Wow... heartless. 

Britain has created millions of refugees with it's constant oil invasions of the Arab and Islamic World and killed millions yet if a few thousand refugee turn up, it's Armageddon.",1
363,armageddon,,"RT @NagaBabuOffl: The Comrade and the Commander in the same pic.
A Dream come True.

The Powerhouses of Talent Collide...
Armageddon is here to the Rescue !
@KChiruTweets @AlwaysRamCharan

#Acharya
#RamaRaju https://t.co/deXNIuCFbi",0
364,armageddon,,"RT @jdfarag: Pastor JD shares a #MiddleEast news update including a development of a proposed oil pipeline between Saudi Arabia and Israel that routes through the location of Armageddon. See the full prophecy update at: https://t.co/NyikOrkFis

#Prophecy #BibleProphecy #Armageddon #Rapture https://t.co/IAMWRatJ9v",1
365,armageddon,Pakistan,Toilet paper will be the Wests Armageddon!! https://t.co/1XSIENcKYi,0
366,armageddon,"Kakinada, India","RT @NagaBabuOffl: The Comrade and the Commander in the same pic.
A Dream come True.

The Powerhouses of Talent Collide...
Armageddon is here to the Rescue !
@KChiruTweets @AlwaysRamCharan

#Acharya
#RamaRaju https://t.co/deXNIuCFbi",0
367,armageddon,"Bogotá, D.C., Colombia",@Annaleen It's been codified as a Right Stuff Walk or an Armageddon Walk.,1
368,armageddon,"London, England",NASA wants us to know that IRL 'Armageddon' is at least 100 years away https://t.co/tSFW1LRvEe https://t.co/vXyvMlzquu,1
369,armageddon,,"In hindsight, Armageddon os perhaps not an ideal bedtime movie.",0
370,armageddon,,RT @GoodOmensPrime: Did you expect Armageddon to be this much fun? Tell us what you loved about #GoodOmens. https://t.co/0Pb3uQTPPZ,0
371,armageddon,Australia,@thethiccboiz @IrisKeenkade @RealS8nn @Danidollasss You’re describing Armageddon 😂,0
372,armageddon,"Dresden, Germany",RT @SwiftOnSecurity: Working in InfoSec feels like being the Russian cosmonaut in Armageddon hitting frozen valves with a space wrench and babbling to yourself.,0
373,armageddon,"Phoenix, AZ",NASA wants us to know that IRL 'Armageddon' is at least 100 years away https://t.co/2STdfRZuCs https://t.co/evL6PSXplT,1
374,armageddon,"Las Vegas, NV",@BASSFACEDUBS Yes me too I enjoyed that very much,0
375,armageddon,"Las Vegas, NV","RT @HalcyonLV: Still in awe at all the artists who performed such unique and incredible sets last night. 

@automhate 
@AweminusDub @Oolacile 
@qwastonmusic 
@Mad_Dubz 
@IamNuushi 

💛🕊💛",0
376,armageddon,Chicago,@guppisound @GD_Armageddon Ramen with dry ramen crumbles as a garnish! We’ll eat hotcues for dessert.,0
377,armageddon,Los Angeles?,@IMDibe that's also a prequel to Armageddon,0
378,armageddon,"Las Vegas, NV","@mojodubz @guppisound This is why if he plays lost lands they should set up a separate stage as a fancy dinner party, js",0
379,armageddon,everywhere but nowhere,"@sheepish_spud Can’t say I’ve seen it, I’ve cried over endless films, and every re watch too. When the kids and I watched Armageddon it was like a river in our house, hubs was baffled 😂😂",0
380,armageddon,,The Mortal Kombat Armageddon roster taught a sex ed class to Gorilla Grod haha poop.,0
381,armageddon,Los Angeles?,There Will Be Blood is a prequel to Armageddon,0
382,armageddon,,"RT @NagaBabuOffl: The Comrade and the Commander in the same pic.
A Dream come True.

The Powerhouses of Talent Collide...
Armageddon is here to the Rescue !
@KChiruTweets @AlwaysRamCharan

#Acharya
#RamaRaju https://t.co/deXNIuCFbi",0
383,armageddon,,"RT @NagaBabuOffl: The Comrade and the Commander in the same pic.
A Dream come True.

The Powerhouses of Talent Collide...
Armageddon is here to the Rescue !
@KChiruTweets @AlwaysRamCharan

#Acharya
#RamaRaju https://t.co/deXNIuCFbi",0
384,armageddon,Manila,"RT @mbsportsonline: The Laguna Heroes edged the fourth-seeded Manila Indios Bravos in their Armageddon duel in the Northern Division, while the Iloilo Kisela Knights prevailed over the No. 5 Toledo City Trojans. | @kristelsports
@manilabulletin

https://t.co/rYwTaRju8J",1
385,armageddon,"Newport Beach, CA","RT @christinelu: Listening to this @TheRedLineClub conversation on preventing cyber armageddon and not going to lie, I had to take a CBD gummy for my anxiety on these worst case scenarios. 👀

https://t.co/WjCUXWzft7 https://t.co/TKDxJyhlYc",0
386,armageddon,,@TheUckShuck @HashBhash if you want a source. It was from way back when the mk team had a chat/interview the website Mortal Kombat Online (near the Armageddon era). Idk if its still up. I  wish they'd released concept art of the assassin that was suppose to replace Sareena at least😩,0
387,armageddon,,"@TheUckShuck Yeah! Though one thing I have to get off my chest is how Scorp was handled in Armageddon, I know some peeps really like Evil Hanzo, but he wasn't exactly my cup of tea after his mostly solid writing and redemption from MK4 to Deception.",0
388,armageddon,"Everett, WA",5 of 5 stars to Armageddon by Stephen Christiansen https://t.co/detmclHeHT,0
389,armageddon,,@TheTrekAce @TheQuartering Daniel chapter 2 describes attitudes of people nowadays. The political division. Daniel 2:44 describes Armageddon etc.,0
390,armageddon,"Manila, Philippines","The Laguna Heroes edged the fourth-seeded Manila Indios Bravos in their Armageddon duel in the Northern Division, while the Iloilo Kisela Knights prevailed over the No. 5 Toledo City Trojans. | @kristelsports
@manilabulletin

https://t.co/rYwTaRju8J",0
391,armageddon,"Oregon, USA",RT @TitusNation: Uh... so I head faked in naming this Armageddon Update and the Magats didn't like it. Thanks for the comments people who will never watch my comedy again. 😎 https://t.co/6gTBOEOCeb,0
392,armageddon,"The Hague, The Netherlands","RT @plaforscience: We already had the Apolona's italian study on the same issue: old blood sample CV positives, tracing wide community spread.

The 'if we do nothing, with the virus OUT THERE, Armageddon will come' thesis is simply FALSE.

CV WAS there, and it didn't come.

https://t.co/zCH6T4e4Ti",0
393,armageddon,"Buckeye, AZ",@SteezDesigns This would be the best thing to hit 2021 true Armageddon,0
394,armageddon,,"RT @NagaBabuOffl: The Comrade and the Commander in the same pic.
A Dream come True.

The Powerhouses of Talent Collide...
Armageddon is here to the Rescue !
@KChiruTweets @AlwaysRamCharan

#Acharya
#RamaRaju https://t.co/deXNIuCFbi",0
395,armageddon,,"@HashBhash I suppose that’s a fair point, Chameleon and Khameleon had nothing going on, but that’s largely due to the fact that they didn’t even have much lore in Trilogy and so there was very little to work with in Armageddon.",0
396,armageddon,,"RT @NagaBabuOffl: The Comrade and the Commander in the same pic.
A Dream come True.

The Powerhouses of Talent Collide...
Armageddon is here to the Rescue !
@KChiruTweets @AlwaysRamCharan

#Acharya
#RamaRaju https://t.co/deXNIuCFbi",0
397,armageddon,Dimension of the Gods,"God Shaka.
I Made Sense of God and INSANITY.
GODDAMN.
#VeteranPeerSupport #MentalHealth #NarcissisticAbuseSurvivor #NarcissistExposer #AwakenedEmpath #PowerOfaGod #ExposeTheParasites #DontLetThemEatYou #Aliens #Monsters #Predators #Sentience #Evil #AntipsychoticComedy #Armageddon",0
398,armageddon,Dimension of the Gods,"Yes They Deserve to Die
And I Hope they Burn in Hell.
#VeteranPeerSupport #MentalHealth #NarcissisticAbuseSurvivor #NarcissistExposer #AwakenedEmpath #PowerOfaGod #ExposeTheParasites #DontLetThemEatYou #Aliens #Monsters #Predators #Sentience #Evil #AntipsychoticComedy #Armageddon",0
399,armageddon,Vikarabad,"RT @NagaBabuOffl: The Comrade and the Commander in the same pic.
A Dream come True.

The Powerhouses of Talent Collide...
Armageddon is here to the Rescue !
@KChiruTweets @AlwaysRamCharan

#Acharya
#RamaRaju https://t.co/deXNIuCFbi",0
400,army,"Salem, India","RT @Sydusm: No one is going to declare dictatorship. Even Hitler didn’t. It just happens. One person becomes too powerful, seizes all institutions, establishes an army of die-hard supporters and has too much funds.

Question is are we there yet or there’s still time.",1
401,army,¹¹²,"RT @BTS_twt: I believe in your galaxy, ARMY! 
- Namjoon https://t.co/zUN58ErQsO",0
402,army,,"RT @adgpi: The Army Educational Corps #AEC came into existence on 01 Jun 1947. #AEC has proved its mettle by pivotal contributions in human resource development and has been contributing greatly in fields of foreign languages, map craft and GIS training. 
#KnowYourArmy
#IndianArmy https://t.co/q4J5dnmbW4",1
403,army,,RT @btsarmy2018x: Taehyung drawing hearts and pushing them towards army is so precious :( https://t.co/JTVfYPmm7w,0
404,army,,"RT @ScottZILWarrior: I will send one random person $250 in 48hrs all you have to do is RT and be following myself and @The_Magalon 

Absolute legend in the crypto community and welcome aboard the @TenseT_io army 💪",0
405,army,,RT @cvdom2021: Russia should be ashamed of itself for attending Myanmar army’s ceremony where no other countries have attended. It also reflects how low Russia has sunk on the world stage. Shameful. @mfa_russia,1
406,army,Malikpur Nonara Kadipur,"RT @BhaktiBhushanS3: If the Bhima Army organization is really an organization of Dalits, then why remain silent on atrocities on Dalits.
bbs.

#भीम_मीम_धोखा_है",1
407,army,there is a very old legend that says that an immortal princess lives among us and her name is Kim Jennie,"RT @BTS_twt: I believe in your galaxy, ARMY! 
- Namjoon https://t.co/zUN58ErQsO",0
408,army,Utopia💜(India 🇮🇳 ),RT @seoulcialite: My friend and fierce activist texted me how Dynamite is being used as a force to UNITE today in LA’s Ktown. Yes Army! #StopAsianHate https://t.co/ssLORYX8cw,1
409,army,63,"RT @ScottZILWarrior: I will send one random person $250 in 48hrs all you have to do is RT and be following myself and @The_Magalon 

Absolute legend in the crypto community and welcome aboard the @TenseT_io army 💪",0
410,army,25+ / She/ her,"I don't want BP on weverse. The girls joining is not an issue, the issue is their fans... their fans are OBSESSED with army and bts ...I don't want them on my boys safe space 😣😣",0
411,army,BTS WORLD,RT @jiminiiieepabo: i miss when Weverse was just for BTS and army,0
412,army,BTS Au,"RT @bts_lyricist: Army's be like...😂
.
.
#BTS https://t.co/auszRZxfkJ",0
413,army,BangaTan YouniVerse,RT @BTS_twt: Hi Army😊 https://t.co/ZwsS0sbL2j,0
414,army,,"RT @IrrawaddyNews: A Karen villager was killed as the military regime launched air strikes against brigade 5 area of Karen National Liberation Army, military wing of Karen National Union (KNU), with two fighter jets last night. Several villagers were injured too. 
     
#WhatsHappeningInMyanmar https://t.co/qMqaoPeMZc",1
415,army,ARMY Nation_92liner,Gm to BTS and ARMY only 💜💜 https://t.co/XtpLxLhXJr,0
416,army,,"RT @Reaproy: ""This is a day of suffering and mourning for the #Burmese people, who have paid for the #Tatmadaw’s arrogance and greed with their lives, time and time again” says @hrw about #Myanmar military's killing of protesters. #SaveMyanmar #WhatsHappeningInMyanmar
https://t.co/dfIcj8gaxW",1
417,army,,"https://t.co/graMhzNv53$ https://t.co/DzgeE6RiOo Army Levitating Tribute With Illuminated Base 
Army Levitating Tribute With Illuminated Base
$99.99 Army: A Tribute To Excellence Levitating Tribute Sculpture With LED ... https://t.co/1FawTfw9Lq",0
418,army,LA CA,"RT @cypherluscious: Oh. They're back. Baby ARMY (and others), that fish acc really is fishy. Please make sure you don't follow. Please. https://t.co/5gc5Rx1OSA",0
419,army,,RT @seoulcialite: My friend and fierce activist texted me how Dynamite is being used as a force to UNITE today in LA’s Ktown. Yes Army! #StopAsianHate https://t.co/ssLORYX8cw,1
420,army,Singapore,"RT @Reaproy: ""This is a day of suffering and mourning for the #Burmese people, who have paid for the #Tatmadaw’s arrogance and greed with their lives, time and time again” says @hrw about #Myanmar military's killing of protesters. #SaveMyanmar #WhatsHappeningInMyanmar
https://t.co/dfIcj8gaxW",1
421,army,genderfluid 🌫,RT @giokoookie: weverse was such a safer place when it was just BTS and ARMY...,0
422,army,National Capital Region,"RT @ScottZILWarrior: I will send one random person $250 in 48hrs all you have to do is RT and be following myself and @The_Magalon 

Absolute legend in the crypto community and welcome aboard the @TenseT_io army 💪",0
423,army,Socialist Kerala.,"RT @ambkcsingh: So PM Modi joined Golden Jubilee celebration of #Bangladesh &amp; recalled own Satyagraha. India helped end genocide by Pakistan army. What about army of Myanmar killing its own people seeking freedom? Modi gov seems to have no problem with it. Different horses, different courses?",1
424,army,"Chennai, India","RT @Beast47546185: No big id support...
Only STR fans range 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 trending india level 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
STR Army 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 
    #MaanaaduNominationBegins
@sureshkamatchi 😍 https://t.co/2r5xFv3OYy",0
